"id","city","timestamp","temperature","humidity","air_pressure","day_category","current_status","speed_of_wind","visibility_in_meters","pop","sys"
2271,"Drexel","2023-11-03 11:00:00","280.97",40,1029,"Clouds","scattered clouds","4.82",10000,"0","d"
2272,"Drexel","2023-11-03 14:00:00","286.14",28,1026,"Clouds","scattered clouds","5.91",10000,"0","d"
2273,"Drexel","2023-11-03 17:00:00","286.76",32,1024,"Clouds","scattered clouds","5.15",10000,"0","d"
2274,"Drexel","2023-11-03 20:00:00","281.68",50,1024,"Clouds","broken clouds","3.95",10000,"0","n"
2275,"Drexel","2023-11-03 23:00:00","281.76",52,1023,"Clouds","overcast clouds","4.51",10000,"0","n"
2276,"Drexel","2023-11-04 02:00:00","281.21",50,1023,"Clouds","overcast clouds","4.32",10000,"0","n"
2277,"Drexel","2023-11-04 05:00:00","281.49",45,1022,"Clouds","overcast clouds","5.37",10000,"0","n"
2278,"Drexel","2023-11-04 08:00:00","281.46",43,1022,"Clouds","overcast clouds","5.44",10000,"0","n"
2279,"Drexel","2023-11-04 11:00:00","284.05",40,1022,"Clouds","overcast clouds","6.24",10000,"0","d"
2280,"Drexel","2023-11-04 14:00:00","288.05",33,1020,"Clouds","overcast clouds","7.04",10000,"0","d"
2281,"McConnelsville","2023-10-30 17:00:00","280.18",92,1020,"Rain","light rain","4.04",10000,"0.3","d"
2282,"McConnelsville","2023-10-30 20:00:00","279.52",88,1020,"Clouds","overcast clouds","2.54",10000,"0.06","n"
2283,"McConnelsville","2023-10-30 23:00:00","276.71",87,1021,"Clouds","broken clouds","1.94",10000,"0","n"
2284,"McConnelsville","2023-10-31 02:00:00","273.96",85,1022,"Clouds","broken clouds","1.62",10000,"0","n"
2285,"McConnelsville","2023-10-31 05:00:00","272.58",88,1022,"Clear","clear sky","1.67",10000,"0","n"
2286,"McConnelsville","2023-10-31 08:00:00","271.36",86,1023,"Clear","clear sky","0.93",10000,"0","d"
2287,"McConnelsville","2023-10-31 11:00:00","278.2",56,1022,"Clear","clear sky","1.03",10000,"0","d"
2288,"McConnelsville","2023-10-31 14:00:00","281.03",45,1018,"Clear","clear sky","2.88",10000,"0","d"
2289,"McConnelsville","2023-10-31 17:00:00","280.71",45,1016,"Clouds","few clouds","3.35",10000,"0","d"
2290,"McConnelsville","2023-10-31 20:00:00","275.1",63,1018,"Clouds","few clouds","2.32",10000,"0","n"
2291,"McConnelsville","2023-10-31 23:00:00","274.22",70,1020,"Snow","light snow","3.44",10000,"0.25","n"
2292,"McConnelsville","2023-11-01 02:00:00","270.61",67,1022,"Clouds","broken clouds","3.1",10000,"0","n"
2293,"McConnelsville","2023-11-01 05:00:00","270.13",80,1023,"Clear","clear sky","3.01",10000,"0","n"
2294,"McConnelsville","2023-11-01 08:00:00","269.66",95,1025,"Clouds","few clouds","2.43",10000,"0","d"
2295,"McConnelsville","2023-11-01 11:00:00","276.05",65,1027,"Clouds","few clouds","3.05",10000,"0","d"
2296,"McConnelsville","2023-11-01 14:00:00","280.35",44,1026,"Clouds","few clouds","2.92",10000,"0","d"
2297,"McConnelsville","2023-11-01 17:00:00","279.99",43,1026,"Clouds","scattered clouds","2.79",10000,"0","d"
2298,"McConnelsville","2023-11-01 20:00:00","274.01",68,1028,"Clouds","few clouds","1.61",10000,"0","n"
2299,"McConnelsville","2023-11-01 23:00:00","272.58",74,1029,"Clear","clear sky","1.64",10000,"0","n"
2300,"McConnelsville","2023-11-02 02:00:00","271.91",78,1030,"Clear","clear sky","1.82",10000,"0","n"
2301,"McConnelsville","2023-11-02 05:00:00","271.42",80,1030,"Clear","clear sky","2.06",10000,"0","n"
2302,"McConnelsville","2023-11-02 08:00:00","271.01",82,1031,"Clouds","few clouds","2.18",10000,"0","d"
2303,"McConnelsville","2023-11-02 11:00:00","278.41",51,1031,"Clouds","scattered clouds","3.47",10000,"0","d"
2304,"McConnelsville","2023-11-02 14:00:00","282.04",39,1029,"Clouds","broken clouds","4.11",10000,"0","d"
2305,"McConnelsville","2023-11-02 17:00:00","282.21",45,1028,"Clouds","overcast clouds","3.15",10000,"0","d"
2306,"McConnelsville","2023-11-02 20:00:00","276.15",68,1029,"Clouds","broken clouds","2.33",10000,"0","n"
2307,"McConnelsville","2023-11-02 23:00:00","276.06",66,1029,"Clouds","overcast clouds","2.25",10000,"0","n"
2308,"McConnelsville","2023-11-03 02:00:00","274.86",70,1029,"Clouds","overcast clouds","2.24",10000,"0","n"
2309,"McConnelsville","2023-11-03 05:00:00","274.45",72,1030,"Clouds","overcast clouds","2.18",10000,"0","n"
2310,"McConnelsville","2023-11-03 08:00:00","273.32",75,1031,"Clouds","broken clouds","2.35",10000,"0","d"
2311,"McConnelsville","2023-11-03 11:00:00","281.23",46,1030,"Clear","clear sky","3.03",10000,"0","d"
2312,"McConnelsville","2023-11-03 14:00:00","286.37",35,1028,"Clear","clear sky","3.78",10000,"0","d"
2313,"McConnelsville","2023-11-03 17:00:00","285.85",43,1026,"Clouds","scattered clouds","2.68",10000,"0","d"
2314,"McConnelsville","2023-11-03 20:00:00","279.65",63,1027,"Clouds","broken clouds","2.4",10000,"0","n"
2315,"McConnelsville","2023-11-03 23:00:00","278.92",63,1026,"Clouds","broken clouds","2.3",10000,"0","n"
2316,"McConnelsville","2023-11-04 02:00:00","278.82",63,1025,"Clouds","overcast clouds","2.47",10000,"0","n"
2317,"McConnelsville","2023-11-04 05:00:00","278.74",65,1025,"Clouds","overcast clouds","2.72",10000,"0","n"
2318,"McConnelsville","2023-11-04 08:00:00","278.38",66,1025,"Clouds","overcast clouds","3.1",10000,"0","d"
2319,"McConnelsville","2023-11-04 11:00:00","283.94",47,1024,"Clouds","overcast clouds","4.29",10000,"0","d"
2320,"McConnelsville","2023-11-04 14:00:00","288.12",36,1022,"Clouds","overcast clouds","4.91",10000,"0","d"
2321,"Mount Gilead","2023-10-30 17:00:00","278.74",85,1019,"Clouds","overcast clouds","5.54",10000,"0","d"
2322,"Mount Gilead","2023-10-30 20:00:00","277.49",81,1020,"Clouds","overcast clouds","2.53",10000,"0","n"
2323,"Mount Gilead","2023-10-30 23:00:00","275.29",81,1022,"Clouds","scattered clouds","2.99",10000,"0","n"
2324,"Mount Gilead","2023-10-31 02:00:00","271.74",79,1023,"Clear","clear sky","2.41",10000,"0","n"
2325,"Mount Gilead","2023-10-31 05:00:00","270.61",79,1022,"Clear","clear sky","1.54",10000,"0","n"
2326,"Mount Gilead","2023-10-31 08:00:00","270.11",79,1022,"Clear","clear sky","1.44",10000,"0","d"
2327,"Mount Gilead","2023-10-31 11:00:00","275.62",50,1021,"Clear","clear sky","3.28",10000,"0","d"
2328,"Mount Gilead","2023-10-31 14:00:00","278.77",37,1018,"Clear","clear sky","5.32",10000,"0","d"
2329,"Mount Gilead","2023-10-31 17:00:00","278.77",37,1016,"Clear","clear sky","5.62",10000,"0","d"
2330,"Mount Gilead","2023-10-31 20:00:00","273.37",78,1019,"Snow","light snow","4.95",10000,"0.4","n"
2331,"Mount Gilead","2023-10-31 23:00:00","270.33",66,1020,"Clouds","scattered clouds","3.77",10000,"0","n"
2332,"Mount Gilead","2023-11-01 02:00:00","270.52",80,1021,"Clouds","scattered clouds","4.04",10000,"0","n"
2333,"Mount Gilead","2023-11-01 05:00:00","269.45",97,1023,"Clouds","broken clouds","3.59",7091,"0","n"
2334,"Mount Gilead","2023-11-01 08:00:00","272.67",79,1025,"Clouds","broken clouds","4.08",10000,"0","n"
2335,"Mount Gilead","2023-11-01 11:00:00","275.04",73,1027,"Clouds","overcast clouds","4.5",10000,"0","d"
2336,"Mount Gilead","2023-11-01 14:00:00","278.17",50,1026,"Clouds","broken clouds","3.81",10000,"0","d"
2337,"Mount Gilead","2023-11-01 17:00:00","278.26",43,1026,"Clouds","few clouds","3.23",10000,"0","d"
2338,"Mount Gilead","2023-11-01 20:00:00","273.84",59,1027,"Clouds","few clouds","1.51",10000,"0","n"
2339,"Mount Gilead","2023-11-01 23:00:00","272.72",65,1028,"Clear","clear sky","1.91",10000,"0","n"
2340,"Mount Gilead","2023-11-02 02:00:00","272.1",67,1029,"Clear","clear sky","3.18",10000,"0","n"
2341,"Mount Gilead","2023-11-02 05:00:00","271.45",73,1029,"Clouds","few clouds","3.29",10000,"0","n"
2342,"Mount Gilead","2023-11-02 08:00:00","271.02",78,1029,"Clouds","scattered clouds","3.6",10000,"0","n"
2343,"Mount Gilead","2023-11-02 11:00:00","276.67",49,1029,"Clouds","broken clouds","6.1",10000,"0","d"
2344,"Mount Gilead","2023-11-02 14:00:00","280.44",35,1027,"Clouds","overcast clouds","7.16",10000,"0","d"
2345,"Mount Gilead","2023-11-02 17:00:00","281.37",37,1026,"Clouds","overcast clouds","6.17",10000,"0","d"
2346,"Mount Gilead","2023-11-02 20:00:00","277.85",47,1027,"Clouds","overcast clouds","4.01",10000,"0","n"
2347,"Mount Gilead","2023-11-02 23:00:00","276.73",53,1028,"Clouds","broken clouds","4.12",10000,"0","n"
2348,"Mount Gilead","2023-11-03 02:00:00","275.35",60,1028,"Clouds","scattered clouds","3.84",10000,"0","n"
2349,"Mount Gilead","2023-11-03 05:00:00","274.79",62,1028,"Clouds","overcast clouds","3.76",10000,"0","n"
2350,"Mount Gilead","2023-11-03 08:00:00","274.06",65,1029,"Clouds","scattered clouds","3.5",10000,"0","n"
2351,"Mount Gilead","2023-11-03 11:00:00","280.48",44,1029,"Clouds","scattered clouds","5.25",10000,"0","d"
2352,"Mount Gilead","2023-11-03 14:00:00","285.27",30,1026,"Clouds","scattered clouds","6.37",10000,"0","d"
2353,"Mount Gilead","2023-11-03 17:00:00","285.18",34,1024,"Clouds","overcast clouds","5.32",10000,"0","d"
2354,"Mount Gilead","2023-11-03 20:00:00","280.34",50,1025,"Clouds","overcast clouds","4.02",10000,"0","n"
2355,"Mount Gilead","2023-11-03 23:00:00","281.36",51,1024,"Clouds","overcast clouds","5.11",10000,"0","n"
2356,"Mount Gilead","2023-11-04 02:00:00","281.27",50,1023,"Clouds","overcast clouds","5.47",10000,"0","n"
2357,"Mount Gilead","2023-11-04 05:00:00","281.46",46,1022,"Clouds","overcast clouds","5.73",10000,"0","n"
2358,"Mount Gilead","2023-11-04 08:00:00","281.47",44,1022,"Clouds","overcast clouds","6.06",10000,"0","n"
2359,"Mount Gilead","2023-11-04 11:00:00","284.46",40,1021,"Clouds","overcast clouds","7.48",10000,"0","d"
2360,"Mount Gilead","2023-11-04 14:00:00","287.09",35,1019,"Clouds","overcast clouds","8.08",10000,"0","d"
2361,"Muskingum","2023-10-30 17:00:00","280.43",89,1019,"Clouds","overcast clouds","4.11",10000,"0","d"
2362,"Muskingum","2023-10-30 20:00:00","279.27",84,1020,"Clouds","overcast clouds","2.31",10000,"0","n"
2363,"Muskingum","2023-10-30 23:00:00","276.32",85,1021,"Clouds","broken clouds","2.11",10000,"0","n"
2364,"Muskingum","2023-10-31 02:00:00","273.17",85,1022,"Clouds","scattered clouds","2.14",10000,"0","n"
2365,"Muskingum","2023-10-31 05:00:00","271.73",84,1022,"Clear","clear sky","1.77",10000,"0","n"
2366,"Muskingum","2023-10-31 08:00:00","270.55",83,1023,"Clear","clear sky","1.12",10000,"0","d"
2367,"Muskingum","2023-10-31 11:00:00","277.35",52,1022,"Clear","clear sky","1.6",10000,"0","d"
2368,"Muskingum","2023-10-31 14:00:00","280.65",40,1018,"Clear","clear sky","3.59",10000,"0","d"
2369,"Muskingum","2023-10-31 17:00:00","280.22",38,1016,"Clear","clear sky","4.4",10000,"0","d"
2370,"Muskingum","2023-10-31 20:00:00","275.54",54,1018,"Clouds","few clouds","4.47",10000,"0","n"
2371,"Muskingum","2023-10-31 23:00:00","274.08",59,1020,"Snow","light snow","4.81",10000,"0.37","n"
2372,"Muskingum","2023-11-01 02:00:00","270.07",68,1021,"Clouds","broken clouds","3.2",10000,"0","n"
2373,"Muskingum","2023-11-01 05:00:00","269.7",82,1023,"Clouds","scattered clouds","3.04",10000,"0","n"
2374,"Muskingum","2023-11-01 08:00:00","269.18",96,1025,"Clouds","few clouds","2.99",10000,"0","d"
2375,"Muskingum","2023-11-01 11:00:00","276.87",62,1026,"Clouds","few clouds","3.89",10000,"0","d"
2376,"Muskingum","2023-11-01 14:00:00","280.09",44,1025,"Clouds","few clouds","3.79",10000,"0","d"
2377,"Muskingum","2023-11-01 17:00:00","279.79",42,1026,"Clouds","scattered clouds","3.57",10000,"0","d"
2378,"Muskingum","2023-11-01 20:00:00","274.12",64,1028,"Clouds","scattered clouds","1.52",10000,"0","n"
2379,"Muskingum","2023-11-01 23:00:00","272.55",69,1029,"Clear","clear sky","2.01",10000,"0","n"
2380,"Muskingum","2023-11-02 02:00:00","271.75",72,1029,"Clear","clear sky","2.21",10000,"0","n"
2381,"Muskingum","2023-11-02 05:00:00","271.16",79,1030,"Clear","clear sky","2.51",10000,"0","n"
2382,"Muskingum","2023-11-02 08:00:00","270.57",82,1031,"Clouds","few clouds","2.71",10000,"0","d"
2383,"Muskingum","2023-11-02 11:00:00","278.19",51,1030,"Clouds","scattered clouds","4.37",10000,"0","d"
2384,"Muskingum","2023-11-02 14:00:00","281.97",37,1028,"Clouds","broken clouds","5.18",10000,"0","d"
2385,"Muskingum","2023-11-02 17:00:00","282.13",42,1027,"Clouds","overcast clouds","4.43",10000,"0","d"
2386,"Muskingum","2023-11-02 20:00:00","276.37",64,1028,"Clouds","broken clouds","2.99",10000,"0","n"
2387,"Muskingum","2023-11-02 23:00:00","276.34",63,1029,"Clouds","overcast clouds","2.85",10000,"0","n"
2388,"Muskingum","2023-11-03 02:00:00","275",67,1029,"Clouds","overcast clouds","2.89",10000,"0","n"
2389,"Muskingum","2023-11-03 05:00:00","274.62",67,1029,"Clouds","overcast clouds","2.62",10000,"0","n"
2390,"Muskingum","2023-11-03 08:00:00","273.46",72,1030,"Clouds","broken clouds","2.73",10000,"0","d"
2391,"Muskingum","2023-11-03 11:00:00","281.37",43,1030,"Clear","clear sky","3.66",10000,"0","d"
2392,"Muskingum","2023-11-03 14:00:00","286.39",31,1027,"Clouds","few clouds","4.68",10000,"0","d"
2393,"Muskingum","2023-11-03 17:00:00","285.8",40,1026,"Clouds","broken clouds","3.65",10000,"0","d"
2394,"Muskingum","2023-11-03 20:00:00","279.71",61,1026,"Clouds","broken clouds","3.04",10000,"0","n"
2395,"Muskingum","2023-11-03 23:00:00","279.42",61,1025,"Clouds","overcast clouds","2.89",10000,"0","n"
2396,"Muskingum","2023-11-04 02:00:00","279.58",59,1024,"Clouds","overcast clouds","3.1",10000,"0","n"
2397,"Muskingum","2023-11-04 05:00:00","279.3",59,1024,"Clouds","overcast clouds","3.55",10000,"0","n"
2398,"Muskingum","2023-11-04 08:00:00","279.23",60,1024,"Clouds","overcast clouds","3.95",10000,"0","d"
2399,"Muskingum","2023-11-04 11:00:00","284.31",43,1024,"Clouds","overcast clouds","5.4",10000,"0","d"
2400,"Muskingum","2023-11-04 14:00:00","288.6",33,1021,"Clouds","overcast clouds","6.44",10000,"0","d"
2401,"Caldwell","2023-10-30 17:00:00","280.23",87,1018,"Rain","light rain","3.82",10000,"0.33","d"
2402,"Caldwell","2023-10-30 20:00:00","279.34",86,1019,"Clouds","overcast clouds","2.57",10000,"0.09","n"
2403,"Caldwell","2023-10-30 23:00:00","276.51",88,1021,"Clouds","broken clouds","2.02",10000,"0","n"
2404,"Caldwell","2023-10-31 02:00:00","273.39",88,1022,"Clouds","broken clouds","1.44",10000,"0","n"
2405,"Caldwell","2023-10-31 05:00:00","272.06",90,1022,"Clear","clear sky","1.58",10000,"0","n"
2406,"Caldwell","2023-10-31 08:00:00","270.99",88,1023,"Clear","clear sky","0.81",10000,"0","d"
2407,"Caldwell","2023-10-31 11:00:00","277.78",59,1022,"Clear","clear sky","1.04",10000,"0","d"
2408,"Caldwell","2023-10-31 14:00:00","280.52",46,1018,"Clear","clear sky","2.71",10000,"0","d"
2409,"Caldwell","2023-10-31 17:00:00","280.37",47,1016,"Clouds","broken clouds","3.11",10000,"0","d"
2410,"Caldwell","2023-10-31 20:00:00","274.63",67,1018,"Clouds","broken clouds","2.05",10000,"0","n"
2411,"Caldwell","2023-10-31 23:00:00","272.94",85,1020,"Snow","light snow","3.44",10000,"0.33","n"
2412,"Caldwell","2023-11-01 02:00:00","270.16",69,1021,"Clouds","broken clouds","2.99",10000,"0","n"
2413,"Caldwell","2023-11-01 05:00:00","269.46",76,1023,"Clear","clear sky","2.93",10000,"0","n"
2414,"Caldwell","2023-11-01 08:00:00","269.12",93,1025,"Clouds","few clouds","2.51",10000,"0","d"
2415,"Caldwell","2023-11-01 11:00:00","275.74",67,1026,"Clouds","scattered clouds","3.07",10000,"0","d"
2416,"Caldwell","2023-11-01 14:00:00","280.06",44,1025,"Clouds","scattered clouds","3.09",10000,"0","d"
2417,"Caldwell","2023-11-01 17:00:00","279.67",45,1025,"Clouds","broken clouds","2.94",10000,"0","d"
2418,"Caldwell","2023-11-01 20:00:00","273.43",71,1028,"Clouds","scattered clouds","1.51",10000,"0","n"
2419,"Caldwell","2023-11-01 23:00:00","271.97",75,1029,"Clear","clear sky","1.1",10000,"0","n"
2420,"Caldwell","2023-11-02 02:00:00","271.31",80,1030,"Clear","clear sky","1.53",10000,"0","n"
2421,"Caldwell","2023-11-02 05:00:00","270.94",83,1031,"Clear","clear sky","2.03",10000,"0","n"
2422,"Caldwell","2023-11-02 08:00:00","270.58",84,1031,"Clear","clear sky","2.17",10000,"0","d"
2423,"Caldwell","2023-11-02 11:00:00","277.88",52,1031,"Clouds","few clouds","3.52",10000,"0","d"
2424,"Caldwell","2023-11-02 14:00:00","281.48",40,1029,"Clouds","broken clouds","4.19",10000,"0","d"
2425,"Caldwell","2023-11-02 17:00:00","281.34",47,1028,"Clouds","overcast clouds","3.3",10000,"0","d"
2426,"Caldwell","2023-11-02 20:00:00","275.77",69,1029,"Clouds","overcast clouds","2.31",10000,"0","n"
2427,"Caldwell","2023-11-02 23:00:00","275.3",69,1030,"Clouds","overcast clouds","2.21",10000,"0","n"
2428,"Caldwell","2023-11-03 02:00:00","274.07",73,1029,"Clouds","overcast clouds","2.18",10000,"0","n"
2429,"Caldwell","2023-11-03 05:00:00","273.59",75,1030,"Clouds","overcast clouds","2.18",10000,"0","n"
2430,"Caldwell","2023-11-03 08:00:00","272.49",79,1031,"Clouds","broken clouds","2.35",10000,"0","d"
2431,"Caldwell","2023-11-03 11:00:00","280.38",49,1031,"Clear","clear sky","3.09",10000,"0","d"
2432,"Caldwell","2023-11-03 14:00:00","285.6",37,1028,"Clear","clear sky","3.81",10000,"0","d"
2433,"Caldwell","2023-11-03 17:00:00","285.18",45,1026,"Clouds","scattered clouds","2.88",10000,"0","d"
2434,"Caldwell","2023-11-03 20:00:00","279.1",65,1027,"Clouds","scattered clouds","2.37",10000,"0","n"
2435,"Caldwell","2023-11-03 23:00:00","278.16",66,1026,"Clouds","broken clouds","2.19",10000,"0","n"
2436,"Caldwell","2023-11-04 02:00:00","278.38",65,1025,"Clouds","overcast clouds","2.36",10000,"0","n"
2437,"Caldwell","2023-11-04 05:00:00","278.23",66,1025,"Clouds","overcast clouds","2.81",10000,"0","n"
2438,"Caldwell","2023-11-04 08:00:00","277.75",68,1025,"Clouds","overcast clouds","3.09",10000,"0","d"
2439,"Caldwell","2023-11-04 11:00:00","283.46",48,1024,"Clouds","overcast clouds","4.56",10000,"0","d"
2440,"Caldwell","2023-11-04 14:00:00","287.37",38,1022,"Clouds","overcast clouds","4.99",10000,"0","d"
2441,"Port Clinton","2023-10-30 17:00:00","280.15",57,1019,"Clouds","broken clouds","8.19",10000,"0","d"
2442,"Port Clinton","2023-10-30 20:00:00","279.64",56,1019,"Clouds","broken clouds","6.25",10000,"0","n"
2443,"Port Clinton","2023-10-30 23:00:00","277.89",59,1021,"Clouds","scattered clouds","6.59",10000,"0","n"
2444,"Port Clinton","2023-10-31 02:00:00","275.63",59,1022,"Clear","clear sky","4.48",10000,"0","n"
2445,"Port Clinton","2023-10-31 05:00:00","274.91",63,1021,"Clear","clear sky","3.66",10000,"0","n"
2446,"Port Clinton","2023-10-31 08:00:00","274.4",69,1021,"Clear","clear sky","4.86",10000,"0","n"
2447,"Port Clinton","2023-10-31 11:00:00","276.53",54,1020,"Clouds","few clouds","6.09",10000,"0","d"
2448,"Port Clinton","2023-10-31 14:00:00","278.81",42,1017,"Clouds","scattered clouds","6.42",10000,"0","d"
2449,"Port Clinton","2023-10-31 17:00:00","279.39",46,1016,"Clouds","broken clouds","7.07",10000,"0","d"
2450,"Port Clinton","2023-10-31 20:00:00","276",68,1018,"Snow","light snow","7.57",10000,"0.36","n"
2451,"Port Clinton","2023-10-31 23:00:00","274.29",72,1019,"Snow","light snow","7.16",10000,"0.22","n"
2452,"Port Clinton","2023-11-01 02:00:00","273.76",86,1020,"Snow","light snow","6.68",10000,"0.2","n"
2453,"Port Clinton","2023-11-01 05:00:00","276.5",73,1021,"Clouds","overcast clouds","6.91",10000,"0.08","n"
2454,"Port Clinton","2023-11-01 08:00:00","275.65",81,1024,"Clouds","overcast clouds","6.62",10000,"0.04","n"
2455,"Port Clinton","2023-11-01 11:00:00","276.64",63,1026,"Clouds","broken clouds","5.4",10000,"0","d"
2456,"Port Clinton","2023-11-01 14:00:00","278.38",43,1026,"Clouds","scattered clouds","4.14",10000,"0","d"
2457,"Port Clinton","2023-11-01 17:00:00","279.37",43,1025,"Clouds","scattered clouds","4.77",10000,"0","d"
2458,"Port Clinton","2023-11-01 20:00:00","277.61",58,1026,"Clouds","scattered clouds","5.4",10000,"0","n"
2459,"Port Clinton","2023-11-01 23:00:00","276.71",66,1026,"Clouds","few clouds","5.2",10000,"0","n"
2460,"Port Clinton","2023-11-02 02:00:00","275.81",70,1027,"Clouds","few clouds","5.34",10000,"0","n"
2461,"Port Clinton","2023-11-02 05:00:00","275.27",70,1027,"Clouds","few clouds","5.82",10000,"0","n"
2462,"Port Clinton","2023-11-02 08:00:00","275.39",63,1027,"Clouds","scattered clouds","6.83",10000,"0","n"
2463,"Port Clinton","2023-11-02 11:00:00","277.98",49,1027,"Clouds","broken clouds","8.45",10000,"0","d"
2464,"Port Clinton","2023-11-02 14:00:00","281.04",43,1025,"Clouds","overcast clouds","9.29",10000,"0","d"
2465,"Port Clinton","2023-11-02 17:00:00","282.67",42,1024,"Clouds","overcast clouds","8.62",10000,"0","d"
2466,"Port Clinton","2023-11-02 20:00:00","280.95",50,1025,"Clouds","overcast clouds","6.6",10000,"0","n"
2467,"Port Clinton","2023-11-02 23:00:00","279.9",54,1025,"Clouds","overcast clouds","7.82",10000,"0","n"
2468,"Port Clinton","2023-11-03 02:00:00","279.15",56,1025,"Clouds","broken clouds","7.63",10000,"0","n"
