date_of_incident,Incident_month,day_of_week,incident_hour,sex_code,relationship_name,offense_category,Average high in ºF ,Average low in ºF ,Temp_class,Days with precipitation ,Av. precipitation in inch ,more_light_or_dark,total_sunlight,total_dark
5/21/2021,May,Friday,3,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,0,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,19,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,22,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,19,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,15,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,22,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,9,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,5,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,20,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,22,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,20,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,1,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,0,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,12,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,3,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,3,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,2,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,21,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,22,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,13,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,6,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,22,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,2,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,0,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,16,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,6,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,9,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,8,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,10,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,22,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,19,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,18,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,16,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,0,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,18,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,22,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,22,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,0,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,0,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,12,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,16,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,19,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,0,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,23,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,8,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,10,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,9,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,3,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,19,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,1,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,20,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,10,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,16,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,23,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,23,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,19,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,16,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,10,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,16,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,16,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,1,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,8,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,22,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,22,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,10,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,22,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,10,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,1,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,1,M,ex-couple,Burglary/Breaking & Entering,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,1,F,couple,Burglary/Breaking & Entering,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,15,F,couple,Burglary/Breaking & Entering,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,3,M,couple,Burglary/Breaking & Entering,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,1,M,couple,Burglary/Breaking & Entering,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,15,M,couple,Burglary/Breaking & Entering,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,8,F,ex-couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,22,F,ex-couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,0,F,ex-couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,22,F,couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,11,M,couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,1,M,couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,2,M,couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,20,M,couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,16,M,couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,0,M,couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,10,M,couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,22,M,couple,Drug/Narcotic Offenses,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,20,F,ex-couple,Fraud Offenses,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,19,M,couple,Kidnapping/Abduction,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,22,M,couple,Kidnapping/Abduction,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,11,F,ex-couple,Larceny/Theft Offenses,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,1,M,ex-couple,Larceny/Theft Offenses,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,12,F,couple,Larceny/Theft Offenses,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,15,M,couple,Larceny/Theft Offenses,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,8,M,couple,Larceny/Theft Offenses,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,0,M,couple,Larceny/Theft Offenses,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,23,M,couple,Motor Vehicle Theft,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,16,F,couple,Robbery,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,9,M,couple,Sex Offenses,73,52,Cold,12,3.5,Sunnier,875,565
5/21/2021,May,Friday,20,M,couple,Sex Offenses,73,52,Cold,12,3.5,Sunnier,875,565
5/22/2021,May,Saturday,13,M,ex-couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,21,M,ex-couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,0,M,ex-couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,0,M,ex-couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,18,M,ex-couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,11,M,ex-couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,11,M,ex-couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,12,M,ex-couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,17,M,ex-couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,6,M,ex-couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,22,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,6,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,22,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,22,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,11,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,22,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,15,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,21,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,20,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,1,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,3,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,22,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,20,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,2,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,2,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,3,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,0,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,9,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,15,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,23,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,1,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,20,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,3,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,3,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,14,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,18,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,23,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,8,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,1,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,23,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,9,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,0,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,22,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,10,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,22,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,0,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,14,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,12,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,15,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,18,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,9,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,0,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,22,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,22,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,20,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,0,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,0,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,18,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,21,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,1,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,21,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,0,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,1,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,0,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,23,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,4,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,23,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,13,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,19,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,19,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,19,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,19,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,17,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,22,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,2,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,19,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,15,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,13,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,11,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,3,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,1,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,5,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,13,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,18,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,9,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,11,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,21,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,12,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,2,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,0,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,2,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,19,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,18,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,1,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,7,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,7,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,14,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,1,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,8,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,0,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,3,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,22,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,22,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,13,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,18,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,0,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,11,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,22,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,16,U,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,16,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,14,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,23,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,1,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,12,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,12,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,12,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,2,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,1,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,13,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,4,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,21,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,16,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,8,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,19,F,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,19,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,3,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,22,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,0,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,7,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,23,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,23,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,18,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,16,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,12,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,22,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,10,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,2,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,12,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,23,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,17,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,23,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,6,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,21,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,21,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,0,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,15,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,11,M,couple,Assault,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,9,M,ex-couple,Burglary/Breaking & Entering,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,11,M,couple,Burglary/Breaking & Entering,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,22,M,couple,Burglary/Breaking & Entering,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,12,M,couple,Burglary/Breaking & Entering,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,15,F,couple,Burglary/Breaking & Entering,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,10,M,ex-couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,21,F,couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,11,M,couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,1,M,couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,21,M,couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,23,M,couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,8,M,couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,8,M,couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,16,M,couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,0,M,couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,20,M,couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,0,M,couple,Destruction of Property,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,8,F,couple,Fraud Offenses,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,19,M,couple,Kidnapping/Abduction,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,19,M,couple,Kidnapping/Abduction,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,10,M,ex-couple,Larceny/Theft Offenses,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,2,F,couple,Larceny/Theft Offenses,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,8,F,couple,Larceny/Theft Offenses,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,12,M,couple,Larceny/Theft Offenses,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,4,M,couple,Larceny/Theft Offenses,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,7,M,couple,Larceny/Theft Offenses,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,17,M,couple,Motor Vehicle Theft,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,8,M,couple,Motor Vehicle Theft,73,52,Cold,12,3.5,Sunnier,876,564
5/22/2021,May,Saturday,9,M,couple,Motor Vehicle Theft,73,52,Cold,12,3.5,Sunnier,876,564
