date_of_incident,day_of_week,incident_hour,sex,relationship,lat,lon,Average high,Average low,minutes_of_dark
2021-10-16,6,3,1,1,41.63505906,-81.70019592,65,44,773
2021-10-16,6,0,0,0,41.63505906,-81.70019592,65,44,773
2021-12-17,5,0,1,0,41.01464011,-80.77629506,41,26,880
2021-06-20,7,0,1,1,39.75460934,-84.2906502,82,61,539
2021-04-21,3,13,1,1,40.27839378,-83.00488535,63,41,628
2021-04-12,1,18,1,1,41.63505906,-81.70019592,63,41,651
2021-02-28,7,1,1,1,40.13322398,-84.61931914,40,24,763
2021-02-28,7,15,1,0,40.77468434,-82.53648439,40,24,763
2021-12-02,4,15,1,0,39.75159885,-82.63058892,41,26,869
2021-06-04,5,23,1,1,41.63505906,-81.70019592,82,61,547
2021-08-21,6,14,1,1,40.27839378,-83.00488535,84,63,630
2021-08-27,5,14,0,1,39.96954615,-83.00929814,84,63,645
2021-08-21,6,11,0,1,39.19553418,-84.54276767,84,63,630
2021-10-23,6,8,1,1,41.36170787,-83.62297793,65,44,791
2021-10-23,6,17,0,0,41.12597925,-81.53216702,65,44,791
2021-04-10,6,20,0,1,40.81388809,-81.3656367,63,41,656
2021-01-15,5,18,1,1,41.91035213,-81.25093924,36,20,860
2021-10-23,6,0,1,1,41.31717409,-80.76116027,65,44,791
2021-10-31,7,13,0,1,39.69148045,-83.88988675,65,44,810
2021-10-31,7,17,0,1,40.81388809,-81.3656367,65,44,810
2021-02-18,4,12,0,1,41.31717409,-80.76116027,40,24,789
2021-01-18,1,11,1,1,40.01580017,-80.98854245,36,20,855
2021-09-24,5,13,1,0,41.63505906,-81.70019592,77,56,717
2021-07-12,1,15,0,0,41.63505906,-81.70019592,85,65,553
2021-07-12,1,15,0,0,41.63505906,-81.70019592,85,65,553
2021-07-12,1,19,1,1,39.43861647,-84.57564494,85,65,553
2021-08-31,2,23,1,1,39.19553418,-84.54276767,84,63,655
2021-02-15,1,1,0,1,41.63505906,-81.70019592,40,24,796
2021-12-25,6,13,0,1,41.01464011,-80.77629506,41,26,880
2021-12-25,6,19,1,0,41.63505906,-81.70019592,41,26,880
2021-08-23,1,21,0,1,41.63505906,-81.70019592,84,63,635
2021-07-09,5,21,0,0,41.63505906,-81.70019592,85,65,549
2021-01-06,3,14,1,1,39.08224086,-82.0229005,36,20,872
2021-03-29,1,19,1,1,39.19553418,-84.54276767,52,32,687
2021-07-09,5,22,1,1,39.42758661,-84.16675437,85,65,549
2021-01-06,3,16,1,1,38.80396194,-82.99283103,36,20,872
2021-01-06,3,16,1,1,38.80396194,-82.99283103,36,20,872
2021-02-19,5,11,1,0,41.11757054,-81.89972385,40,24,786
2021-02-19,5,11,1,0,41.11757054,-81.89972385,40,24,786
2021-02-19,5,21,1,1,41.63505906,-81.70019592,40,24,786
2021-11-13,6,14,1,1,41.63505906,-81.70019592,52,35,838
2021-05-11,2,22,1,0,40.27839378,-83.00488535,73,52,584
2021-10-24,7,20,1,0,39.91677792,-83.78388973,65,44,793
2021-12-12,7,12,1,1,41.63505906,-81.70019592,41,26,878
2021-12-12,7,22,0,0,41.01464011,-80.77629506,41,26,878
2021-03-31,3,0,0,1,40.09160792,-82.48310092,52,32,682
2021-10-24,7,17,1,1,41.63505906,-81.70019592,65,44,793
2021-01-03,7,20,1,1,39.69148045,-83.88988675,36,20,874
2021-04-22,4,0,1,0,41.00193838,-83.66653541,63,41,626
2021-04-22,4,0,1,0,41.00193838,-83.66653541,63,41,626
2021-10-03,7,5,1,0,41.59390071,-83.01997789,65,44,740
2021-01-21,4,21,1,0,39.75159885,-82.63058892,36,20,850
2021-07-30,5,16,1,0,41.63505906,-81.70019592,85,65,582
2021-10-03,7,20,1,1,40.09160792,-82.48310092,65,44,740
2021-10-03,7,19,1,1,39.74152706,-84.64801467,65,44,740
2021-01-21,4,22,0,1,41.63505906,-81.70019592,36,20,850
2021-01-01,5,3,1,1,40.27839378,-83.00488535,36,20,876
2021-08-18,3,20,1,0,41.63505906,-81.70019592,84,63,623
2021-04-22,4,21,0,1,41.63505906,-81.70019592,63,41,626
2021-10-03,7,16,1,1,38.59846924,-82.53675241,65,44,740
2021-06-25,5,23,1,0,41.63505906,-81.70019592,82,61,540
2021-06-25,5,23,1,0,41.63505906,-81.70019592,82,61,540
2021-06-25,5,23,1,0,41.63505906,-81.70019592,82,61,540
2021-10-11,1,17,1,1,39.559883,-83.45609728,65,44,761
2021-07-10,6,1,0,1,40.09160792,-82.48310092,85,65,550
2021-09-19,7,18,0,0,41.63505906,-81.70019592,77,56,703
2021-09-19,7,18,0,0,41.63505906,-81.70019592,77,56,703
2021-04-28,3,18,1,1,39.75460934,-84.2906502,63,41,612
2021-03-06,6,21,1,1,38.80396194,-82.99283103,52,32,748
2021-06-12,6,23,1,0,40.81388809,-81.3656367,82,61,541
2021-10-22,5,17,1,1,39.43861647,-84.57564494,65,44,788
2021-08-14,6,2,1,0,40.81388809,-81.3656367,84,63,614
2021-08-14,6,2,1,0,40.81388809,-81.3656367,84,63,614
2021-08-14,6,2,1,0,40.81388809,-81.3656367,84,63,614
2021-06-30,3,4,0,0,41.63505906,-81.70019592,82,61,542
2021-05-01,6,21,1,0,41.35741643,-83.14391569,73,52,605
2021-08-17,2,18,1,0,40.81388809,-81.3656367,84,63,621
2021-08-17,2,18,1,0,40.81388809,-81.3656367,84,63,621
2021-03-06,6,22,0,0,41.63505906,-81.70019592,52,32,748
2021-03-05,5,19,1,1,41.91035213,-81.25093924,52,32,750
2021-03-07,7,17,1,1,41.91035213,-81.25093924,52,32,745
2021-04-27,2,19,0,1,41.91035213,-81.25093924,63,41,614
2021-07-24,6,12,1,0,40.27839378,-83.00488535,85,65,571
2021-08-01,7,9,1,1,41.63505906,-81.70019592,84,63,585
2021-01-12,2,0,1,1,39.96954615,-83.00929814,36,20,864
2021-07-04,7,2,1,1,41.63505906,-81.70019592,85,65,545
2021-05-22,6,21,1,1,41.11757054,-81.89972385,73,52,564
2021-05-22,6,21,1,1,41.11757054,-81.89972385,73,52,564
2021-02-20,6,22,0,0,40.13322398,-84.61931914,40,24,784
2021-01-07,4,8,1,1,40.09160792,-82.48310092,36,20,871
2021-11-29,1,5,1,1,40.05347551,-84.22887177,52,35,865
2021-03-15,1,21,0,1,40.27839378,-83.00488535,52,32,724
2021-04-07,3,2,1,1,40.27839378,-83.00488535,63,41,663
2021-05-30,7,19,1,1,41.63505906,-81.70019592,73,52,553
2021-07-19,1,20,0,0,41.63505906,-81.70019592,85,65,562
2021-07-05,1,16,1,1,40.81388809,-81.3656367,85,65,546
2021-05-16,7,22,1,1,40.27839378,-83.00488535,73,52,574
2021-10-27,3,21,1,0,41.63505906,-81.70019592,65,44,800
2021-03-25,4,17,1,1,40.27839378,-83.00488535,52,32,697
2021-04-15,4,8,0,0,39.91677792,-83.78388973,63,41,643
2021-11-07,7,18,1,0,40.27839378,-83.00488535,52,35,826
2021-10-17,7,12,1,1,41.63505906,-81.70019592,65,44,776
2021-10-17,7,12,1,1,41.63505906,-81.70019592,65,44,776
2021-03-20,6,23,1,1,40.77468434,-82.53648439,52,32,711
2021-03-20,6,23,1,1,40.77468434,-82.53648439,52,32,711
2021-03-22,1,18,1,1,40.27839378,-83.00488535,52,32,705
2021-01-23,6,16,1,1,41.63505906,-81.70019592,36,20,847
2021-07-26,1,19,1,1,39.91677792,-83.78388973,85,65,574
2021-10-02,6,2,1,1,39.69148045,-83.88988675,65,44,737
2021-11-30,2,21,1,0,39.19553418,-84.54276767,52,35,866
2021-06-16,3,21,1,1,40.29383893,-81.09113588,82,61,540
2021-10-17,7,2,0,1,41.12597925,-81.53216702,65,44,776
2021-05-13,4,19,0,1,39.75460934,-84.2906502,73,52,580
2021-07-15,4,9,1,0,41.63505906,-81.70019592,85,65,557
2021-04-06,2,4,0,1,40.27839378,-83.00488535,63,41,666
2021-04-26,1,16,1,1,40.27839378,-83.00488535,63,41,616
2021-07-26,1,13,1,1,39.01967219,-82.61838294,85,65,574
2021-05-31,1,22,1,1,41.47057264,-82.57631509,73,52,551
2021-12-24,5,12,1,1,41.33388517,-84.06823042,41,26,880
2021-07-19,1,17,1,1,39.75460934,-84.2906502,85,65,562
2021-09-06,1,23,0,1,41.63505906,-81.70019592,77,56,670
2021-05-01,6,0,1,1,41.63505906,-81.70019592,73,52,605
2021-06-15,2,9,1,1,40.27839378,-83.00488535,82,61,540
2021-06-28,1,21,1,1,41.3239161,-84.49049512,82,61,541
2021-02-25,4,18,1,1,40.27839378,-83.00488535,40,24,771
2021-06-27,7,0,0,1,39.75460934,-84.2906502,82,61,541
2021-06-27,7,0,0,1,39.75460934,-84.2906502,82,61,541
2021-12-01,3,4,1,1,40.27839378,-83.00488535,41,26,868
2021-03-13,6,16,1,1,40.81388809,-81.3656367,52,32,729
2021-10-20,3,8,0,1,40.77152071,-84.10577943,65,44,783
2021-04-05,1,6,1,1,39.43861647,-84.57564494,63,41,669
2021-04-18,7,22,0,1,39.69148045,-83.88988675,63,41,636
2021-01-27,3,18,1,1,40.27839378,-83.00488535,36,20,839
2021-07-26,1,13,1,1,41.12597925,-81.53216702,85,65,574
2021-09-18,6,11,1,0,40.27839378,-83.00488535,77,56,701
2021-09-26,7,7,1,0,41.63505906,-81.70019592,77,56,722
2021-05-02,7,1,1,1,40.27839378,-83.00488535,73,52,603
2021-04-14,3,18,1,1,40.27839378,-83.00488535,63,41,646
2021-10-27,3,10,0,1,40.77468434,-82.53648439,65,44,800
2021-08-01,7,23,0,0,41.63505906,-81.70019592,84,63,585
2021-08-04,3,17,1,1,39.96954615,-83.00929814,84,63,592
2021-09-10,5,23,1,1,39.07737144,-83.06685416,77,56,680
2021-12-09,4,8,1,1,39.75460934,-84.2906502,41,26,876
2021-03-09,2,22,0,1,41.11757054,-81.89972385,52,32,740
2021-10-21,4,23,1,1,41.11757054,-81.89972385,65,44,786
2021-07-27,2,21,1,0,39.19553418,-84.54276767,85,65,576
2021-01-27,3,6,1,1,41.11757054,-81.89972385,36,20,839
2021-08-19,4,17,0,1,41.63505906,-81.70019592,84,63,625
2021-11-08,1,16,1,1,40.77468434,-82.53648439,52,35,828
2021-07-05,1,16,1,1,40.81388809,-81.3656367,85,65,546
2021-01-27,3,9,1,0,41.63505906,-81.70019592,36,20,839
2021-06-16,3,9,1,1,41.63505906,-81.70019592,82,61,540
2021-08-19,4,16,1,1,41.33388517,-84.06823042,84,63,625
2021-07-04,7,20,1,1,41.63505906,-81.70019592,85,65,545
2021-08-07,6,18,1,1,40.27839378,-83.00488535,84,63,598
2021-05-06,4,20,1,1,39.96954615,-83.00929814,73,52,594
2021-04-23,5,22,1,0,40.38847334,-83.76585017,63,41,623
2021-06-06,7,7,0,1,40.77468434,-82.53648439,82,61,545
2021-09-30,4,18,1,1,38.80396194,-82.99283103,77,56,732
2021-01-19,2,22,1,0,40.27839378,-83.00488535,36,20,854
2021-04-15,4,19,1,1,41.91035213,-81.25093924,63,41,643
2021-05-14,5,10,1,1,40.27839378,-83.00488535,73,52,578
2021-03-30,2,0,1,1,38.59846924,-82.53675241,52,32,684
2021-02-23,2,23,0,0,41.59390071,-83.01997789,40,24,776
2021-09-06,1,10,1,1,41.12597925,-81.53216702,77,56,670
2021-05-16,7,1,1,1,41.33388517,-84.06823042,73,52,574
2021-05-16,7,1,1,1,41.33388517,-84.06823042,73,52,574
2021-03-27,6,6,1,1,40.27839378,-83.00488535,52,32,692
2021-11-09,2,21,1,0,39.75460934,-84.2906502,52,35,830
2021-11-09,2,21,1,0,39.75460934,-84.2906502,52,35,830
2021-11-09,2,21,1,0,39.75460934,-84.2906502,52,35,830
2021-07-31,6,19,0,0,41.63505906,-81.70019592,85,65,583
2021-05-14,5,20,0,1,39.75460934,-84.2906502,73,52,578
2021-05-23,7,16,0,1,41.63505906,-81.70019592,73,52,562
2021-10-10,7,16,1,0,39.69148045,-83.88988675,65,44,758
2021-11-30,2,23,1,1,40.77468434,-82.53648439,52,35,866
2021-11-10,3,18,1,1,39.89402982,-83.40019883,52,35,832
2021-11-02,2,15,0,1,40.38501952,-80.76097229,52,35,814
2021-09-30,4,19,1,1,41.91035213,-81.25093924,77,56,732
2021-03-20,6,1,0,0,39.19553418,-84.54276767,52,32,711
2021-09-11,6,21,1,1,39.04743293,-84.15191789,77,56,683
2021-10-27,3,0,0,1,39.75460934,-84.2906502,65,44,800
2021-08-29,7,21,0,1,39.69148045,-83.88988675,84,63,650
2021-04-15,4,13,1,1,39.19553418,-84.54276767,63,41,643
2021-03-22,1,13,1,1,41.63505906,-81.70019592,52,32,705
2021-03-24,3,15,1,1,41.63505906,-81.70019592,52,32,700
2021-07-31,6,1,0,0,41.63505906,-81.70019592,85,65,583
2021-01-13,3,22,0,1,40.27839378,-83.00488535,36,20,863
2021-08-14,6,0,1,1,41.63505906,-81.70019592,84,63,614
2021-07-26,1,6,1,1,40.27839378,-83.00488535,85,65,574
2021-07-18,7,23,0,1,40.38847334,-83.76585017,85,65,561
2021-08-09,1,19,1,0,40.82884916,-81.88801899,84,63,602
2021-08-09,1,19,1,0,40.82884916,-81.88801899,84,63,602
2021-12-05,7,8,0,0,40.27839378,-83.00488535,41,26,872
2021-06-21,1,19,0,1,41.12597925,-81.53216702,82,61,539
2021-05-30,7,20,1,1,39.75159885,-82.63058892,73,52,553
2021-01-30,6,6,1,1,41.63505906,-81.70019592,36,20,833
2021-07-10,6,14,1,1,41.63505906,-81.70019592,85,65,550
2021-12-13,1,16,1,1,39.75159885,-82.63058892,41,26,878
2021-05-23,7,22,1,1,40.81388809,-81.3656367,73,52,562
2021-02-24,3,18,1,1,41.01464011,-80.77629506,40,24,774
2021-11-10,3,12,1,0,39.75159885,-82.63058892,52,35,832
2021-05-22,6,0,1,1,39.45531619,-81.49525443,73,52,564
2021-09-03,5,23,0,1,41.12597925,-81.53216702,77,56,662
2021-08-12,4,7,0,0,40.05347551,-84.22887177,84,63,609
2021-07-07,3,20,1,1,39.75460934,-84.2906502,85,65,547
2021-08-04,3,12,0,1,39.19553418,-84.54276767,84,63,592
2021-08-19,4,0,1,1,39.07737144,-83.06685416,84,63,625
2021-10-21,4,22,1,1,40.27839378,-83.00488535,65,44,786
2021-10-02,6,15,0,0,41.01464011,-80.77629506,65,44,737
2021-09-06,1,18,0,0,40.81388809,-81.3656367,77,56,670
2021-07-18,7,20,1,1,40.82884916,-81.88801899,85,65,561
2021-10-08,5,6,1,1,39.49702384,-82.47925356,65,44,753
2021-07-17,6,17,1,1,41.63505906,-81.70019592,85,65,559
2021-12-11,6,20,1,1,41.31717409,-80.76116027,41,26,877
2021-10-25,1,0,1,1,41.45251152,-82.15149047,65,44,796
2021-08-30,1,4,1,1,40.27839378,-83.00488535,84,63,652
2021-08-30,1,4,1,1,40.27839378,-83.00488535,84,63,652
2021-12-06,1,12,1,1,40.27839378,-83.00488535,41,26,873
2021-12-29,3,1,1,1,39.69148045,-83.88988675,41,26,878
2021-06-08,2,8,1,1,41.01464011,-80.77629506,82,61,544
2021-07-13,2,7,1,1,40.27839378,-83.00488535,85,65,554
2021-12-26,7,22,0,1,41.45251152,-82.15149047,41,26,879
2021-07-14,3,22,1,1,39.75460934,-84.2906502,85,65,555
2021-04-11,7,20,1,0,40.44095991,-81.47376955,63,41,653
2021-03-26,5,14,1,1,40.27839378,-83.00488535,52,32,695
2021-03-26,5,11,1,0,39.43861647,-84.57564494,52,32,695
2021-11-18,4,21,0,1,41.45251152,-82.15149047,52,35,848
2021-02-16,2,17,1,1,39.75460934,-84.2906502,40,24,794
2021-03-01,1,22,0,1,39.04743293,-84.15191789,52,32,761
2021-05-18,2,17,0,1,41.63505906,-81.70019592,73,52,570
2021-05-18,2,0,0,1,39.19553418,-84.54276767,73,52,570
2021-08-08,7,23,1,1,41.63505906,-81.70019592,84,63,600
2021-09-05,7,3,1,0,39.75460934,-84.2906502,77,56,667
2021-10-30,6,1,1,1,40.81388809,-81.3656367,65,44,807
2021-05-09,7,21,1,1,39.75460934,-84.2906502,73,52,588
2021-05-03,1,4,1,0,40.84602419,-82.27069277,73,52,600
2021-01-26,2,14,1,1,41.12597925,-81.53216702,36,20,841
2021-01-26,2,14,1,1,41.12597925,-81.53216702,36,20,841
2021-03-16,2,15,1,1,39.07737144,-83.06685416,52,32,721
2021-03-16,2,20,1,0,39.96954615,-83.00929814,52,32,721
2021-03-16,2,22,1,1,39.75460934,-84.2906502,52,32,721
2021-03-16,2,22,1,1,39.75460934,-84.2906502,52,32,721
2021-10-16,6,5,1,1,40.27839378,-83.00488535,65,44,773
2021-12-18,6,13,0,0,41.01464011,-80.77629506,41,26,880
2021-12-18,6,21,1,1,41.63505906,-81.70019592,41,26,880
2021-12-18,6,18,1,1,39.69148045,-83.88988675,41,26,880
2021-12-17,5,15,1,1,39.96954615,-83.00929814,41,26,880
2021-12-27,1,21,1,1,40.27839378,-83.00488535,41,26,879
2021-06-20,7,22,1,1,39.75460934,-84.2906502,82,61,539
2021-04-12,1,19,1,1,40.27839378,-83.00488535,63,41,651
2021-04-09,5,23,1,1,40.27839378,-83.00488535,63,41,658
2021-04-12,1,15,1,1,41.45251152,-82.15149047,63,41,651
2021-11-15,1,0,1,1,41.01464011,-80.77629506,52,35,842
2021-08-27,5,14,1,1,39.96954615,-83.00929814,84,63,645
2021-04-25,7,4,1,0,41.01464011,-80.77629506,63,41,619
2021-05-29,6,20,0,1,40.27839378,-83.00488535,73,52,554
2021-02-18,4,18,1,0,39.43861647,-84.57564494,40,24,789
2021-05-28,5,16,1,1,39.19553418,-84.54276767,73,52,555
2021-05-04,2,8,0,0,39.49702384,-82.47925356,73,52,598
2021-08-31,2,21,1,1,40.44095991,-81.47376955,84,63,655
2021-08-31,2,21,1,1,40.44095991,-81.47376955,84,63,655
2021-12-19,7,3,1,0,41.63505906,-81.70019592,41,26,880
2021-12-19,7,3,1,0,41.63505906,-81.70019592,41,26,880
2021-12-19,7,3,1,0,41.63505906,-81.70019592,41,26,880
2021-08-23,1,8,1,1,41.63505906,-81.70019592,84,63,635
2021-03-29,1,20,0,1,39.69148045,-83.88988675,52,32,687
2021-01-06,3,11,0,1,40.82884916,-81.88801899,36,20,872
2021-03-29,1,20,0,1,41.12597925,-81.53216702,52,32,687
2021-12-31,5,21,1,1,41.12597925,-81.53216702,41,26,877
2021-10-09,6,20,1,1,41.63505906,-81.70019592,65,44,755
2021-12-31,5,21,1,0,41.63505906,-81.70019592,41,26,877
2021-12-31,5,16,1,0,41.45251152,-82.15149047,41,26,877
2021-12-31,5,16,1,0,41.45251152,-82.15149047,41,26,877
2021-12-31,5,16,1,0,41.45251152,-82.15149047,41,26,877
2021-01-03,7,16,1,1,40.30164138,-81.92001074,36,20,874
2021-03-31,3,9,1,1,39.75159885,-82.63058892,52,32,682
2021-10-24,7,17,1,1,41.63505906,-81.70019592,65,44,793
2021-10-24,7,17,1,1,41.63505906,-81.70019592,65,44,793
2021-06-09,3,22,1,1,41.63505906,-81.70019592,82,61,543
2021-06-09,3,22,1,1,41.63505906,-81.70019592,82,61,543
2021-10-24,7,1,0,1,41.63505906,-81.70019592,65,44,793
2021-01-03,7,19,1,1,40.27839378,-83.00488535,36,20,874
2021-12-12,7,0,1,1,39.91677792,-83.78388973,41,26,878
2021-10-12,2,9,1,1,40.44095991,-81.47376955,65,44,763
2021-01-21,4,20,1,1,40.76842775,-80.77718656,36,20,850
2021-10-03,7,15,0,1,39.69148045,-83.88988675,65,44,740
2021-06-25,5,20,1,0,40.27839378,-83.00488535,82,61,540
2021-10-03,7,6,1,1,40.77152071,-84.10577943,65,44,740
2021-11-21,7,21,1,0,41.00193838,-83.66653541,52,35,853
2021-08-16,1,9,0,1,40.27839378,-83.00488535,84,63,618
2021-11-21,7,20,1,1,40.27839378,-83.00488535,52,35,853
2021-01-01,5,23,1,1,41.36170787,-83.62297793,36,20,876
2021-01-01,5,23,1,1,41.36170787,-83.62297793,36,20,876
2021-08-26,4,2,0,0,41.63505906,-81.70019592,84,63,642
2021-08-18,3,18,1,1,41.63505906,-81.70019592,84,63,623
2021-01-21,4,21,0,0,41.16768284,-81.19740374,36,20,850
2021-07-10,6,1,1,1,40.09160792,-82.48310092,85,65,550
2021-10-11,1,16,0,0,41.89638114,-80.75901079,65,44,761
2021-12-23,4,18,1,1,40.77468434,-82.53648439,41,26,880
2021-05-31,1,0,0,0,40.81388809,-81.3656367,73,52,551
2021-05-31,1,17,1,0,41.12597925,-81.53216702,73,52,551
2021-10-02,6,19,1,1,40.27839378,-83.00488535,65,44,737
2021-02-04,4,9,0,0,40.27839378,-83.00488535,40,24,822
2021-11-23,2,20,1,0,41.63505906,-81.70019592,52,35,856
2021-01-28,4,13,1,0,41.60179891,-84.13007952,36,20,837
2021-11-27,6,0,1,1,41.00193838,-83.66653541,52,35,862
2021-06-13,7,10,1,0,41.16768284,-81.19740374,82,61,541
2021-04-17,6,19,1,0,41.12597925,-81.53216702,63,41,638
2021-08-09,1,1,1,1,40.27839378,-83.00488535,84,63,602
2021-12-04,6,2,1,1,40.27839378,-83.00488535,41,26,871
2021-03-21,7,18,1,1,39.91677792,-83.78388973,52,32,708
2021-05-24,1,19,0,0,41.60179891,-84.13007952,73,52,561
2021-10-01,5,21,1,1,41.45251152,-82.15149047,65,44,735
2021-01-12,2,10,1,0,39.19553418,-84.54276767,36,20,864
2021-01-12,2,10,1,0,39.19553418,-84.54276767,36,20,864
2021-06-15,2,18,0,1,41.01464011,-80.77629506,82,61,540
2021-10-13,3,23,1,1,41.36170787,-83.62297793,65,44,766
2021-10-05,2,12,0,0,39.91677792,-83.78388973,65,44,745
2021-11-10,3,4,1,1,41.63505906,-81.70019592,52,35,832
2021-01-09,6,22,1,1,40.27839378,-83.00488535,36,20,868
2021-05-15,6,0,0,0,40.27839378,-83.00488535,73,52,576
2021-05-25,2,22,0,1,39.6419411,-83.02439163,73,52,559
2021-10-27,3,11,1,1,40.85539824,-84.58609913,65,44,800
2021-09-09,4,16,0,1,40.27839378,-83.00488535,77,56,678
2021-01-10,7,10,1,0,40.27839378,-83.00488535,36,20,867
2021-11-07,7,16,1,0,39.75460934,-84.2906502,52,35,826
2021-11-19,5,19,1,1,41.91035213,-81.25093924,52,35,849
2021-11-05,5,15,1,0,40.38847334,-83.76585017,52,35,821
2021-09-28,2,20,1,1,41.01464011,-80.77629506,77,56,727
2021-10-21,4,22,1,0,41.63505906,-81.70019592,65,44,786
2021-12-21,2,15,1,0,41.63505906,-81.70019592,41,26,880
2021-04-07,3,2,0,1,40.27839378,-83.00488535,63,41,663
2021-07-02,5,23,1,1,39.43861647,-84.57564494,85,65,543
2021-09-28,2,10,1,1,39.04743293,-84.15191789,77,56,727
2021-06-18,5,17,1,1,41.45251152,-82.15149047,82,61,539
2021-04-26,1,5,1,0,41.63505906,-81.70019592,63,41,616
2021-08-19,4,2,0,1,39.33386321,-82.04512889,84,63,625
2021-06-23,3,22,0,1,39.69148045,-83.88988675,82,61,539
2021-05-26,3,8,0,1,39.6419411,-83.02439163,73,52,558
2021-07-28,3,17,1,1,40.13322398,-84.61931914,85,65,578
2021-07-05,1,21,1,1,38.82467491,-82.31690989,85,65,546
2021-11-23,2,16,1,1,39.69148045,-83.88988675,52,35,856
2021-04-04,7,1,0,1,41.63505906,-81.70019592,63,41,671
2021-04-04,7,1,0,1,41.63505906,-81.70019592,63,41,671
2021-08-11,3,23,1,1,40.81388809,-81.3656367,84,63,607
2021-11-07,7,8,1,0,40.81388809,-81.3656367,52,35,826
2021-05-23,7,10,1,1,41.63505906,-81.70019592,73,52,562
2021-05-23,7,10,1,1,41.63505906,-81.70019592,73,52,562
2021-11-01,1,0,1,1,40.38847334,-83.76585017,52,35,812
2021-07-28,3,20,1,1,40.44095991,-81.47376955,85,65,578
2021-12-23,4,3,0,0,41.12597925,-81.53216702,41,26,880
2021-02-08,1,3,1,0,41.63505906,-81.70019592,40,24,813
2021-10-18,1,12,1,1,40.09160792,-82.48310092,65,44,778
2021-10-01,5,11,0,1,41.01464011,-80.77629506,65,44,735
2021-10-10,7,0,0,1,40.77468434,-82.53648439,65,44,758
2021-05-30,7,18,1,1,40.77468434,-82.53648439,73,52,553
2021-08-13,5,2,0,1,40.27839378,-83.00488535,84,63,611
2021-07-03,6,15,1,1,40.81388809,-81.3656367,85,65,544
2021-07-22,4,20,1,1,40.82884916,-81.88801899,85,65,567
2021-09-11,6,18,1,0,41.63505906,-81.70019592,77,56,683
2021-08-17,2,11,1,0,41.01464011,-80.77629506,84,63,621
2021-04-16,5,20,1,0,40.84602419,-82.27069277,63,41,641
2021-04-16,5,20,1,0,40.84602419,-82.27069277,63,41,641
2021-06-26,6,14,0,0,41.63505906,-81.70019592,82,61,540
2021-06-26,6,14,0,0,41.63505906,-81.70019592,82,61,540
2021-07-03,6,22,0,1,41.63505906,-81.70019592,85,65,544
2021-08-05,4,15,0,0,40.27839378,-83.00488535,84,63,594
2021-09-12,7,1,1,1,39.43861647,-84.57564494,77,56,685
2021-07-10,6,9,1,1,39.559883,-83.45609728,85,65,550
2021-04-18,7,15,0,1,40.27839378,-83.00488535,63,41,636
2021-11-14,7,20,1,1,40.27839378,-83.00488535,52,35,840
2021-07-05,1,9,1,0,39.04743293,-84.15191789,85,65,546
2021-09-07,2,13,1,1,41.45251152,-82.15149047,77,56,672
2021-05-21,5,19,0,1,41.01464011,-80.77629506,73,52,565
2021-06-14,1,2,1,1,40.27839378,-83.00488535,82,61,540
2021-09-02,4,9,1,1,40.09160792,-82.48310092,77,56,660
2021-05-21,5,0,0,0,40.33152518,-84.20474278,73,52,565
2021-12-15,3,18,0,1,41.12597925,-81.53216702,41,26,879
2021-08-25,3,19,0,0,41.63505906,-81.70019592,84,63,640
2021-08-25,3,19,0,0,41.63505906,-81.70019592,84,63,640
2021-09-30,4,12,0,1,41.63505906,-81.70019592,77,56,732
2021-12-03,5,20,1,0,41.63505906,-81.70019592,41,26,870
2021-11-27,6,15,1,0,41.63505906,-81.70019592,52,35,862
2021-09-27,1,0,1,1,40.39876524,-82.42153375,77,56,724
2021-07-02,5,10,1,0,41.63505906,-81.70019592,85,65,543
2021-03-14,7,15,1,0,39.07737144,-83.06685416,52,32,726
2021-11-08,1,15,1,1,40.77468434,-82.53648439,52,35,828
2021-02-24,3,5,0,1,39.75460934,-84.2906502,40,24,774
2021-06-06,7,23,0,1,41.60179891,-84.13007952,82,61,545
2021-03-06,6,2,1,1,39.07737144,-83.06685416,52,32,748
2021-03-06,6,2,1,1,39.07737144,-83.06685416,52,32,748
2021-05-22,6,16,0,1,41.01464011,-80.77629506,73,52,564
2021-11-19,5,1,1,1,39.43861647,-84.57564494,52,35,849
2021-11-28,7,19,1,1,39.43861647,-84.57564494,52,35,864
2021-08-15,7,22,1,1,40.77468434,-82.53648439,84,63,616
2021-08-03,2,6,1,0,39.75460934,-84.2906502,84,63,589
2021-12-24,5,0,0,1,40.77468434,-82.53648439,41,26,880
2021-03-25,4,0,1,1,39.19553418,-84.54276767,52,32,697
2021-08-19,4,19,1,0,41.63505906,-81.70019592,84,63,625
2021-08-19,4,19,1,0,41.63505906,-81.70019592,84,63,625
2021-01-14,4,19,1,1,40.30164138,-81.92001074,36,20,862
2021-09-18,6,19,1,1,39.43861647,-84.57564494,77,56,701
2021-08-12,4,5,1,1,39.19553418,-84.54276767,84,63,609
2021-08-03,2,17,1,1,40.5871851,-83.16090334,84,63,589
2021-02-13,6,14,1,1,41.63505906,-81.70019592,40,24,801
2021-08-29,7,20,1,1,41.63505906,-81.70019592,84,63,650
2021-03-05,5,18,1,1,41.47057264,-82.57631509,52,32,750
2021-03-22,1,20,1,1,40.77468434,-82.53648439,52,32,705
2021-09-26,7,12,0,1,40.77468434,-82.53648439,77,56,722
